id,name,slug,category,product_type,price,importPrice,stock,status,rating,origin,viewCount,createdAt
6df91ca4-5e12-4b20-a2a0-0c0caea24422,Tieu Thuyet 38,tieu-thuyet-38-6df9,tieu-thuyet,sach-luu-tru,130000,91000.0,0,OUT_OF_STOCK,5.0,KR,4437,2025-09-18
0592005d-27cc-4708-984b-96bd56cdc84d,Tieu Thuyet 39,tieu-thuyet-39-0592,tieu-thuyet,sach-luu-tru,85000,59500.0,0,OUT_OF_STOCK,4.6,TH,4550,2026-03-24
19388328-64b5-4d05-9335-11002c27c676,Tieu Thuyet 40,tieu-thuyet-40-1938,tieu-thuyet,sach-luu-tru,210000,147000.0,40,SELLING,3.5,KR,4508,2025-10-16
2b35790f-1498-48e6-8a1c-df1ee6c0188b,Tieu Thuyet 41,tieu-thuyet-41-2b35,tieu-thuyet,sach-luu-tru,241000,168700.0,23,NEW,0.0,GB,4530,2025-12-20
9ac3c590-1e8e-47e3-93c6-054a1aa7d519,Tieu Thuyet 42,tieu-thuyet-42-9ac3,tieu-thuyet,sach-luu-tru,81000,56700.0,89,SELLING,4.6,FR,2359,2025-12-27
5992eeb6-c84f-4daa-98ae-29cb68cd8ce4,Tieu Thuyet 43,tieu-thuyet-43-5992,tieu-thuyet,sach-luu-tru,63000,44100.0,188,SELLING,4.3,CN,1788,2026-03-19
10961666-ddfc-4a34-83b2-fe69147e88d0,Tieu Thuyet 44,tieu-thuyet-44-1096,tieu-thuyet,sach-luu-tru,232000,162400.0,179,SELLING,4.7,VN,589,2025-08-24
f96e4939-fe30-4749-9065-474c87621f56,Tieu Thuyet 45,tieu-thuyet-45-f96e,tieu-thuyet,sach-luu-tru,82000,57400.0,78,NEW,0.0,CN,4810,2025-08-29
e6ad68b6-003a-4e09-8906-93ce7968937d,Tieu Thuyet 46,tieu-thuyet-46-e6ad,tieu-thuyet,sach-luu-tru,54000,37800.0,0,DISCONTINUED,4.6,CN,4966,2026-04-09
f8d26333-ddee-40a4-91b2-26f8cb0d57c3,Tieu Thuyet 47,tieu-thuyet-47-f8d2,tieu-thuyet,sach-luu-tru,210000,147000.0,0,OUT_OF_STOCK,3.7,VN,4729,2025-08-16
8c46476c-6658-47a5-98ef-2ed6e22291a5,Tieu Thuyet 48,tieu-thuyet-48-8c46,tieu-thuyet,sach-luu-tru,69000,48300.0,0,OUT_OF_STOCK,3.6,CN,4188,2026-01-08
d04ee0cb-7fd1-4ce5-a30c-e1e612e36671,Tieu Thuyet 49,tieu-thuyet-49-d04e,tieu-thuyet,sach-luu-tru,228000,159600.0,46,SELLING,4.8,CN,415,2025-08-20
8a447026-70e0-4fc7-8010-b1620c27a117,Tieu Thuyet 50,tieu-thuyet-50-8a44,tieu-thuyet,sach-luu-tru,170000,119000.0,0,DISCONTINUED,3.7,FR,1816,2025-10-17
614e322a-6a5c-452c-a793-bfe8db602180,Tieu Thuyet 51,tieu-thuyet-51-614e,tieu-thuyet,sach-luu-tru,152000,106400.0,0,OUT_OF_STOCK,4.3,US,3120,2025-12-08
f83fce5b-3aac-4ce3-9a03-2ae1338f46f5,Tieu Thuyet 52,tieu-thuyet-52-f83f,tieu-thuyet,sach-luu-tru,259000,181300.0,0,OUT_OF_STOCK,4.2,VN,2458,2026-02-12
be28914e-6e12-4c84-9135-44e8b7d3480c,Tieu Thuyet 53,tieu-thuyet-53-be28,tieu-thuyet,sach-luu-tru,199000,139300.0,0,OUT_OF_STOCK,3.7,JP,3527,2025-12-28
10084946-fcf4-4215-ad0e-47f20347d697,Tieu Thuyet 54,tieu-thuyet-54-1008,tieu-thuyet,sach-luu-tru,64000,44800.0,180,NEW,0.0,TH,577,2025-10-24
f321fe33-d405-48df-88f3-1d12f88237e1,Tieu Thuyet 55,tieu-thuyet-55-f321,tieu-thuyet,sach-luu-tru,60000,42000.0,145,SELLING,4.1,VN,3523,2026-01-29
7f339e8b-7757-4dca-98d7-ce66ec9f1269,Tieu Thuyet 56,tieu-thuyet-56-7f33,tieu-thuyet,sach-luu-tru,195000,136500.0,0,DISCONTINUED,4.1,FR,2370,2025-09-24
5079e995-2165-4a10-8f6b-316f3ed4c8e8,Tieu Thuyet 57,tieu-thuyet-57-5079,tieu-thuyet,sach-luu-tru,277000,193900.0,53,NEW,0.0,VN,1122,2025-12-14
1a9e8056-13e8-4fda-bbe8-233f66f5f64f,Tieu Thuyet 58,tieu-thuyet-58-1a9e,tieu-thuyet,sach-luu-tru,136000,95200.0,0,OUT_OF_STOCK,4.7,US,2871,2025-07-06
3f32d110-a517-4422-bf3f-885b75ee5e9e,Tieu Thuyet 59,tieu-thuyet-59-3f32,tieu-thuyet,sach-luu-tru,175000,122500.0,125,SELLING,3.8,CN,3741,2025-05-25
c1b5642b-6555-474f-a48c-a49eb2a1247e,Tieu Thuyet 60,tieu-thuyet-60-c1b5,tieu-thuyet,sach-luu-tru,231000,161700.0,0,DISCONTINUED,4.6,US,2351,2025-09-12
c5f5dd7b-67df-473f-98ba-d8fe005e169f,Tieu Thuyet 61,tieu-thuyet-61-c5f5,tieu-thuyet,sach-luu-tru,126000,88200.0,0,DISCONTINUED,4.4,CN,40,2025-06-22
660232a6-47a9-4ea5-a79e-faff27f05149,Tieu Thuyet 62,tieu-thuyet-62-6602,tieu-thuyet,sach-luu-tru,102000,71400.0,15,SELLING,4.0,TH,721,2026-04-02
143d2ca3-c759-4f2f-8d31-9e015a4109cb,Tieu Thuyet 63,tieu-thuyet-63-143d,tieu-thuyet,sach-luu-tru,271000,189700.0,170,SELLING,4.5,KR,3513,2025-11-04
8d30eaeb-6ffc-4021-acb0-b5aa73239fb5,Tieu Thuyet 64,tieu-thuyet-64-8d30,tieu-thuyet,sach-luu-tru,271000,189700.0,0,OUT_OF_STOCK,4.8,JP,4253,2025-08-26
3ff5cfaf-f0c9-4a0e-a3ed-c467b6c97207,Tieu Thuyet 65,tieu-thuyet-65-3ff5,tieu-thuyet,sach-luu-tru,108000,75600.0,37,NEW,0.0,FR,1112,2025-12-25
43988da9-4e30-462d-820b-d9cfae572611,Tieu Thuyet 66,tieu-thuyet-66-4398,tieu-thuyet,sach-luu-tru,54000,37800.0,79,SELLING,3.8,JP,2796,2026-03-24
b282c68f-a7e9-4cc8-9450-07707efcab2b,Tieu Thuyet 67,tieu-thuyet-67-b282,tieu-thuyet,sach-luu-tru,227000,158900.0,40,NEW,0.0,FR,1522,2026-03-05
96d5ce78-5469-4cd7-a797-7ebb00647d95,Tieu Thuyet 68,tieu-thuyet-68-96d5,tieu-thuyet,sach-luu-tru,277000,193900.0,114,NEW,0.0,US,846,2025-09-21
7304bcd4-24a6-4577-88af-c95248094676,Tieu Thuyet 69,tieu-thuyet-69-7304,tieu-thuyet,sach-luu-tru,277000,193900.0,198,NEW,0.0,VN,1105,2025-08-19
a3bc76b1-7cde-4396-ab85-e5d231c8d60f,Tieu Thuyet 70,tieu-thuyet-70-a3bc,tieu-thuyet,sach-luu-tru,263000,184100.0,38,NEW,0.0,TH,1489,2025-09-26
53560d5d-546a-46dc-9ca7-db3560ec95d2,Tieu Thuyet 71,tieu-thuyet-71-5356,tieu-thuyet,sach-luu-tru,118000,82600.0,0,OUT_OF_STOCK,3.7,TH,3045,2025-12-14
9188bdf9-5a3d-4614-afdf-61e70b85130a,Tieu Thuyet 72,tieu-thuyet-72-9188,tieu-thuyet,sach-luu-tru,213000,149100.0,181,SELLING,4.7,KR,364,2025-06-19
7a417a47-31f6-473f-a233-6a8d0f23eeae,Tieu Thuyet 73,tieu-thuyet-73-7a41,tieu-thuyet,sach-luu-tru,78000,54600.0,151,NEW,0.0,FR,434,2025-08-02
3fe115a9-74b5-4837-ba59-ebadc16bb30b,Tieu Thuyet 74,tieu-thuyet-74-3fe1,tieu-thuyet,sach-luu-tru,230000,161000.0,97,SELLING,4.5,CN,1275,2025-05-18
9a5193c9-1c56-4231-b9a4-8f8f873a5b1f,Tieu Thuyet 75,tieu-thuyet-75-9a51,tieu-thuyet,sach-luu-tru,81000,56700.0,60,NEW,0.0,TH,1860,2025-10-12
6b07ed30-7d4e-4b1d-8f87-68bb51b980d8,Tieu Thuyet 76,tieu-thuyet-76-6b07,tieu-thuyet,sach-luu-tru,106000,74200.0,0,OUT_OF_STOCK,5.0,TH,3122,2025-11-13
3e17952c-f5e5-4a3b-a048-bb044bccc76a,Tieu Thuyet 77,tieu-thuyet-77-3e17,tieu-thuyet,sach-luu-tru,278000,194600.0,0,DISCONTINUED,3.8,VN,4136,2025-10-11
2661bd73-df84-4f46-b34e-5c9130a0d57f,Tieu Thuyet 78,tieu-thuyet-78-2661,tieu-thuyet,sach-luu-tru,76000,53200.0,153,SELLING,3.8,US,956,2026-03-01
c551c5e1-d56b-4422-8c60-a9b5f4cac47a,Tieu Thuyet 79,tieu-thuyet-79-c551,tieu-thuyet,sach-luu-tru,274000,191800.0,0,DISCONTINUED,3.8,VN,3325,2025-09-29
7409118b-77a9-4947-a3e8-06d1b28a87d5,Tieu Thuyet 80,tieu-thuyet-80-7409,tieu-thuyet,sach-luu-tru,155000,108500.0,182,SELLING,4.9,US,987,2025-08-23
68a70e22-1c21-4b80-b730-696372711963,Tieu Thuyet 81,tieu-thuyet-81-68a7,tieu-thuyet,sach-luu-tru,90000,63000.0,0,DISCONTINUED,4.3,JP,940,2026-01-04
5d092586-2c53-4501-9ebe-6e012cd6e29f,Tieu Thuyet 82,tieu-thuyet-82-5d09,tieu-thuyet,sach-luu-tru,121000,84700.0,170,NEW,0.0,FR,4377,2025-10-02
95086d6c-87f3-422e-bcf9-dfc25c2e6baf,Tieu Thuyet 83,tieu-thuyet-83-9508,tieu-thuyet,sach-luu-tru,137000,95900.0,55,NEW,0.0,VN,4330,2026-01-20
0ffcac43-1629-43b7-b64e-d09c92038a2e,Tieu Thuyet 84,tieu-thuyet-84-0ffc,tieu-thuyet,sach-luu-tru,65000,45500.0,183,SELLING,3.5,FR,4904,2026-01-14
f1048430-2b18-4f5f-a0c0-b17812696dd7,Tieu Thuyet 85,tieu-thuyet-85-f104,tieu-thuyet,sach-luu-tru,273000,191100.0,176,NEW,0.0,CN,2096,2026-02-12
2d1a6b9b-f767-49fe-bd91-ef12644b3cae,Tieu Thuyet 86,tieu-thuyet-86-2d1a,tieu-thuyet,sach-luu-tru,104000,72800.0,0,OUT_OF_STOCK,4.1,CN,2458,2025-11-07
e3e3b73b-bfa5-45a7-8384-e537139eb0a9,Tieu Thuyet 87,tieu-thuyet-87-e3e3,tieu-thuyet,sach-luu-tru,228000,159600.0,12,NEW,0.0,GB,154,2026-04-11
59548bd4-a74b-4239-bd16-c511ce235138,Tieu Thuyet 88,tieu-thuyet-88-5954,tieu-thuyet,sach-luu-tru,98000,68600.0,189,NEW,0.0,FR,2309,2025-09-04
b55c13a9-1b5a-413a-9144-98dbfe445b34,Tieu Thuyet 89,tieu-thuyet-89-b55c,tieu-thuyet,sach-luu-tru,168000,117600.0,0,OUT_OF_STOCK,3.8,CN,4262,2025-06-25
97749aa9-e39c-4f73-b7b5-09ac8537fb64,Tieu Thuyet 90,tieu-thuyet-90-9774,tieu-thuyet,sach-luu-tru,263000,184100.0,0,OUT_OF_STOCK,4.4,FR,4416,2025-10-21
29d6e587-9047-4f56-b2ee-9078960e6188,Tieu Thuyet 91,tieu-thuyet-91-29d6,tieu-thuyet,sach-luu-tru,63000,44100.0,167,SELLING,4.4,GB,4857,2025-07-07
2435fc16-b73e-477b-bf75-6d30fc95b2ce,Tieu Thuyet 92,tieu-thuyet-92-2435,tieu-thuyet,sach-luu-tru,72000,50400.0,0,OUT_OF_STOCK,4.9,JP,112,2025-09-08
f29f68e4-ee04-49be-8372-07269aa12d91,Tieu Thuyet 93,tieu-thuyet-93-f29f,tieu-thuyet,sach-luu-tru,270000,189000.0,55,NEW,0.0,GB,4567,2025-07-09
8e9af4f0-dcda-4a6e-8547-85e9074b962e,Tieu Thuyet 94,tieu-thuyet-94-8e9a,tieu-thuyet,sach-luu-tru,264000,184800.0,119,NEW,0.0,VN,2277,2026-05-03
0a60e01b-b898-4d62-a69d-eb4b35c48900,Tieu Thuyet 95,tieu-thuyet-95-0a60,tieu-thuyet,sach-luu-tru,143000,100100.0,69,NEW,0.0,VN,149,2026-03-21
2e096162-def8-4f19-8e5f-8302b135a22c,Tieu Thuyet 96,tieu-thuyet-96-2e09,tieu-thuyet,sach-luu-tru,293000,205100.0,129,SELLING,4.9,CN,757,2026-02-11
90a9f293-8045-4073-8768-257a2aa5614d,Tieu Thuyet 97,tieu-thuyet-97-90a9,tieu-thuyet,sach-luu-tru,71000,49700.0,0,DISCONTINUED,4.2,GB,986,2026-01-05
4f98e437-6c72-4aea-bd1d-6c85bd768a4b,Tieu Thuyet 98,tieu-thuyet-98-4f98,tieu-thuyet,sach-luu-tru,114000,79800.0,42,SELLING,4.2,US,3862,2025-08-03
8f0f9f1c-3fa3-4317-be8a-0a696c3a7ab0,Tieu Thuyet 99,tieu-thuyet-99-8f0f,tieu-thuyet,sach-luu-tru,218000,152600.0,164,SELLING,4.5,VN,571,2025-05-18
3c7c6a3d-eec1-47c1-9095-19b2178f6d2d,Tieu Thuyet 100,tieu-thuyet-100-3c7c,tieu-thuyet,sach-luu-tru,54000,37800.0,0,OUT_OF_STOCK,4.2,VN,4880,2026-02-04
78dfb507-b0e2-4a4a-a359-c45b5a9ea4ce,Truyen Tranh 1,truyen-tranh-1-78df,truyen-tranh,sach-luu-tru,133000,93100.0,98,SELLING,4.5,US,2695,2025-07-07
5173a2ae-0349-472b-891b-def9917f7030,Truyen Tranh 2,truyen-tranh-2-5173,truyen-tranh,sach-luu-tru,205000,143500.0,199,NEW,0.0,VN,3135,2025-05-27
8c520a21-5db5-4cfd-ae92-5a8d45a8a5e8,Truyen Tranh 3,truyen-tranh-3-8c52,truyen-tranh,sach-luu-tru,71000,49700.0,0,DISCONTINUED,3.6,VN,4702,2025-08-02
6c4e5139-90a7-4de1-9ce1-686ee58b3c69,Truyen Tranh 4,truyen-tranh-4-6c4e,truyen-tranh,sach-luu-tru,293000,205100.0,0,OUT_OF_STOCK,4.5,VN,525,2025-12-15
c31f555d-2921-4575-b439-f35490338ec5,Truyen Tranh 5,truyen-tranh-5-c31f,truyen-tranh,sach-luu-tru,132000,92400.0,0,OUT_OF_STOCK,4.5,CN,3817,2026-05-02
1eac7ef8-0d80-4c04-baf1-9b297b05fa7a,Truyen Tranh 6,truyen-tranh-6-1eac,truyen-tranh,sach-luu-tru,198000,138600.0,135,SELLING,3.7,VN,3897,2025-06-07
f18defb6-4a20-4104-8a66-bb1b10fcba3d,Truyen Tranh 7,truyen-tranh-7-f18d,truyen-tranh,sach-luu-tru,62000,43400.0,70,SELLING,4.4,JP,2514,2025-11-14
bd788686-bec9-4d59-85ef-12efdb4ed1cd,Truyen Tranh 8,truyen-tranh-8-bd78,truyen-tranh,sach-luu-tru,119000,83300.0,116,SELLING,4.5,GB,3478,2025-05-12
fdfe50ad-9777-4d25-a5f5-5749f18b4a30,Truyen Tranh 9,truyen-tranh-9-fdfe,truyen-tranh,sach-luu-tru,242000,169400.0,92,NEW,0.0,US,62,2026-04-27
fb591233-ac1d-4e6a-a356-7b7db0ca1cce,Truyen Tranh 10,truyen-tranh-10-fb59,truyen-tranh,sach-luu-tru,153000,107100.0,0,OUT_OF_STOCK,4.8,CN,3435,2026-03-17
0c0e182e-21ab-42ea-b4fd-b969095e5047,Truyen Tranh 11,truyen-tranh-11-0c0e,truyen-tranh,sach-luu-tru,186000,130200.0,154,NEW,0.0,KR,3047,2026-01-09
fd649ddc-c117-4d7c-9154-268ef0670067,Truyen Tranh 12,truyen-tranh-12-fd64,truyen-tranh,sach-luu-tru,171000,119700.0,0,DISCONTINUED,4.6,TH,2993,2025-08-04
5aa04bf6-e2b8-4982-8faa-521e909f99e7,Truyen Tranh 13,truyen-tranh-13-5aa0,truyen-tranh,sach-luu-tru,88000,61600.0,0,OUT_OF_STOCK,3.9,GB,4001,2025-06-24
e8ca3500-a724-4776-9785-f2e5d77e0b5a,Truyen Tranh 14,truyen-tranh-14-e8ca,truyen-tranh,sach-luu-tru,91000,63700.0,140,NEW,0.0,JP,2463,2026-05-02
a42078b8-1276-45c3-93a2-34d5aeafca51,Truyen Tranh 15,truyen-tranh-15-a420,truyen-tranh,sach-luu-tru,146000,102200.0,57,NEW,0.0,CN,73,2025-09-05
7479b2f0-959f-41f0-a915-b1f802e0869b,Truyen Tranh 16,truyen-tranh-16-7479,truyen-tranh,sach-luu-tru,51000,35700.0,162,NEW,0.0,GB,1774,2026-04-24
050c4c1d-661c-4cf4-af71-bdcfdf2d3f02,Truyen Tranh 17,truyen-tranh-17-050c,truyen-tranh,sach-luu-tru,259000,181300.0,0,OUT_OF_STOCK,4.1,KR,3842,2025-08-23
dfe4dcda-a6a7-4ba2-9148-f376ac35c9d9,Truyen Tranh 18,truyen-tranh-18-dfe4,truyen-tranh,sach-luu-tru,203000,142100.0,58,NEW,0.0,CN,2596,2026-02-23
f15df37e-80a5-4e85-b18f-753f6122363d,Truyen Tranh 19,truyen-tranh-19-f15d,truyen-tranh,sach-luu-tru,192000,134400.0,156,NEW,0.0,GB,719,2026-02-09
55c9a79c-802e-4947-a24e-620cf0361e60,Truyen Tranh 20,truyen-tranh-20-55c9,truyen-tranh,sach-luu-tru,122000,85400.0,0,OUT_OF_STOCK,4.7,CN,4654,2026-03-19
a6716e03-fb58-489f-9e4a-a2c6e71c2c56,Truyen Tranh 21,truyen-tranh-21-a671,truyen-tranh,sach-luu-tru,84000,58800.0,198,NEW,0.0,CN,1630,2025-06-25
d624f9b4-5da4-44e5-b39f-73316957572d,Truyen Tranh 22,truyen-tranh-22-d624,truyen-tranh,sach-luu-tru,70000,49000.0,0,DISCONTINUED,4.2,TH,4499,2025-08-09
9d4e5c58-9321-4652-8c61-65ede69a66c0,Truyen Tranh 23,truyen-tranh-23-9d4e,truyen-tranh,sach-luu-tru,218000,152600.0,76,SELLING,3.6,TH,1783,2025-09-11
cbab6095-0dcc-4174-871f-7c10fc915d10,Truyen Tranh 24,truyen-tranh-24-cbab,truyen-tranh,sach-luu-tru,187000,130900.0,45,SELLING,3.9,FR,4027,2025-08-13
fbf61959-ec0c-49ee-a146-a50ec19ad5a8,Truyen Tranh 25,truyen-tranh-25-fbf6,truyen-tranh,sach-luu-tru,300000,210000.0,177,NEW,0.0,TH,2507,2025-05-14
c029209e-8268-4743-998d-74d7ac408cf3,Truyen Tranh 26,truyen-tranh-26-c029,truyen-tranh,sach-luu-tru,135000,94500.0,35,SELLING,3.7,CN,962,2026-01-23
0328dd5a-1cee-4db2-bd2e-55efaaf1449b,Truyen Tranh 27,truyen-tranh-27-0328,truyen-tranh,sach-luu-tru,298000,208600.0,0,OUT_OF_STOCK,3.9,US,4939,2026-04-26
bdc6ff82-2417-441b-b2c9-d4594649e69f,Truyen Tranh 28,truyen-tranh-28-bdc6,truyen-tranh,sach-luu-tru,254000,177800.0,0,OUT_OF_STOCK,4.9,US,3266,2025-12-09
65a038fd-8c7f-48a1-bd4a-560204a1dc16,Truyen Tranh 29,truyen-tranh-29-65a0,truyen-tranh,sach-luu-tru,53000,37100.0,138,SELLING,4.5,JP,2534,2025-12-05
19c317f3-190d-4932-b878-f288acf560b8,Truyen Tranh 30,truyen-tranh-30-19c3,truyen-tranh,sach-luu-tru,171000,119700.0,0,OUT_OF_STOCK,3.8,TH,1225,2025-10-07
c71a9de2-04b6-4402-b288-daa811a55b40,Truyen Tranh 31,truyen-tranh-31-c71a,truyen-tranh,sach-luu-tru,70000,49000.0,0,DISCONTINUED,4.7,TH,117,2026-02-13
2b0bb45b-64a0-46ea-82cc-9d436625ac33,Truyen Tranh 32,truyen-tranh-32-2b0b,truyen-tranh,sach-luu-tru,240000,168000.0,61,SELLING,4.0,KR,4977,2026-02-27
e23469ae-88cb-4cce-b301-fcd0deca34d0,Truyen Tranh 33,truyen-tranh-33-e234,truyen-tranh,sach-luu-tru,250000,175000.0,10,NEW,0.0,FR,4461,2025-12-30
2e387440-5d13-4318-8b4c-7a228e18af4c,Truyen Tranh 34,truyen-tranh-34-2e38,truyen-tranh,sach-luu-tru,248000,173600.0,80,SELLING,3.8,GB,3058,2025-10-26
5acdfcaf-1b99-4a0a-816d-335af161000f,Truyen Tranh 35,truyen-tranh-35-5acd,truyen-tranh,sach-luu-tru,185000,129500.0,166,NEW,0.0,GB,1831,2026-02-24
30df9f4f-e7e1-4ccb-a8e3-6e77ff0efeb5,Truyen Tranh 36,truyen-tranh-36-30df,truyen-tranh,sach-luu-tru,169000,118300.0,0,DISCONTINUED,4.2,JP,1347,2025-08-26
0eafcc77-9936-4eb9-8bdf-9a6235f9be7f,Truyen Tranh 37,truyen-tranh-37-0eaf,truyen-tranh,sach-luu-tru,115000,80500.0,71,SELLING,4.7,FR,776,2026-01-20
f126e53a-904a-47d2-81c3-d3fdf3c2c398,Truyen Tranh 38,truyen-tranh-38-f126,truyen-tranh,sach-luu-tru,209000,146300.0,0,OUT_OF_STOCK,4.1,JP,3495,2025-05-18
5455b25b-1ee4-49bd-8eaa-dc8df539fe9b,Truyen Tranh 39,truyen-tranh-39-5455,truyen-tranh,sach-luu-tru,75000,52500.0,89,SELLING,4.6,TH,1581,2026-04-12
133eb9ef-c419-4712-9b7e-1919e15fc95c,Truyen Tranh 40,truyen-tranh-40-133e,truyen-tranh,sach-luu-tru,298000,208600.0,0,OUT_OF_STOCK,4.0,CN,922,2025-05-14
4e2247e8-62c7-449c-9e5e-1edf9e5c5019,Truyen Tranh 41,truyen-tranh-41-4e22,truyen-tranh,sach-luu-tru,251000,175700.0,0,DISCONTINUED,4.4,CN,1617,2025-08-06
2ed45c39-9861-4311-8280-37eca7316401,Truyen Tranh 42,truyen-tranh-42-2ed4,truyen-tranh,sach-luu-tru,53000,37100.0,26,SELLING,5.0,VN,3527,2025-08-10
d1356315-2916-4044-86e0-d01a6c12cafa,Truyen Tranh 43,truyen-tranh-43-d135,truyen-tranh,sach-luu-tru,117000,81900.0,94,SELLING,4.4,CN,1588,2026-04-09
af1b8960-7160-4d88-9206-10b786aa303c,Truyen Tranh 44,truyen-tranh-44-af1b,truyen-tranh,sach-luu-tru,90000,63000.0,0,DISCONTINUED,3.6,VN,2608,2026-03-05
72223dcf-a0bc-4bc9-928a-d4eeaccb1e03,Truyen Tranh 45,truyen-tranh-45-7222,truyen-tranh,sach-luu-tru,97000,67900.0,125,NEW,0.0,KR,2607,2025-08-15
1460c95d-74ab-43c7-a7f9-639187020ec1,Truyen Tranh 46,truyen-tranh-46-1460,truyen-tranh,sach-luu-tru,101000,70700.0,0,OUT_OF_STOCK,4.8,FR,4816,2025-09-11
0d5382a8-0899-4908-a539-5de386a041b7,Truyen Tranh 47,truyen-tranh-47-0d53,truyen-tranh,sach-luu-tru,257000,179900.0,0,DISCONTINUED,4.7,TH,3463,2025-06-18
2d777d39-83a9-4a0e-9bc1-b4285c8d6c5e,Truyen Tranh 48,truyen-tranh-48-2d77,truyen-tranh,sach-luu-tru,247000,172900.0,0,DISCONTINUED,3.6,CN,2428,2025-12-08
6196f36b-4844-4407-82ae-a8c87a2c9e80,Truyen Tranh 49,truyen-tranh-49-6196,truyen-tranh,sach-luu-tru,141000,98700.0,182,SELLING,3.7,KR,2927,2025-09-16
77e7171e-9d0f-433d-b5f7-9b45e39c8da8,Truyen Tranh 50,truyen-tranh-50-77e7,truyen-tranh,sach-luu-tru,87000,60900.0,17,NEW,0.0,KR,308,2025-10-11
781b8599-72c3-4b63-93ae-fd69d8fcf944,Truyen Tranh 51,truyen-tranh-51-781b,truyen-tranh,sach-luu-tru,298000,208600.0,66,SELLING,4.9,VN,1183,2026-02-01
faadeb42-3959-48f0-86b0-a516776e7c6c,Truyen Tranh 52,truyen-tranh-52-faad,truyen-tranh,sach-luu-tru,220000,154000.0,51,SELLING,3.7,VN,57,2025-11-28
0d0fbcbd-0643-4215-850b-96496a66a998,Truyen Tranh 53,truyen-tranh-53-0d0f,truyen-tranh,sach-luu-tru,87000,60900.0,175,NEW,0.0,TH,2634,2025-05-10
dbd3dd45-063d-45e6-86ac-f5480c595ce7,Truyen Tranh 54,truyen-tranh-54-dbd3,truyen-tranh,sach-luu-tru,213000,149100.0,76,SELLING,4.2,FR,4293,2026-01-12
d95461cf-e247-4892-b56c-9b356083615e,Truyen Tranh 55,truyen-tranh-55-d954,truyen-tranh,sach-luu-tru,255000,178500.0,41,SELLING,4.4,CN,4648,2025-12-29
f8f4c956-d0f3-4497-9c07-7f64ce5a7f86,Truyen Tranh 56,truyen-tranh-56-f8f4,truyen-tranh,sach-luu-tru,168000,117600.0,0,DISCONTINUED,4.4,FR,2490,2026-01-30
24d2046e-8b96-4ab3-8985-32df945829a0,Truyen Tranh 57,truyen-tranh-57-24d2,truyen-tranh,sach-luu-tru,158000,110600.0,0,DISCONTINUED,3.9,TH,2173,2025-10-30
ab743b58-afac-486f-b44a-928c38376fcd,Truyen Tranh 58,truyen-tranh-58-ab74,truyen-tranh,sach-luu-tru,203000,142100.0,166,SELLING,4.2,FR,3726,2025-07-03
fb6f6db4-c6ad-49fa-915a-9b5047af7aa2,Truyen Tranh 59,truyen-tranh-59-fb6f,truyen-tranh,sach-luu-tru,131000,91700.0,0,DISCONTINUED,4.3,JP,1510,2025-05-13
021aa5e5-43b8-478d-a941-8b94fc89ebdb,Truyen Tranh 60,truyen-tranh-60-021a,truyen-tranh,sach-luu-tru,72000,50400.0,184,NEW,0.0,TH,2259,2025-08-01
8965a87f-3723-43e3-b245-851b66265c42,Truyen Tranh 61,truyen-tranh-61-8965,truyen-tranh,sach-luu-tru,287000,200900.0,117,NEW,0.0,VN,4685,2026-04-27
45514f4b-ce83-4736-8ec5-9378c26d264b,Truyen Tranh 62,truyen-tranh-62-4551,truyen-tranh,sach-luu-tru,255000,178500.0,27,SELLING,4.7,JP,900,2026-01-02
6d45a1e6-c0f6-4989-882c-a17484c7be87,Truyen Tranh 63,truyen-tranh-63-6d45,truyen-tranh,sach-luu-tru,237000,165900.0,0,DISCONTINUED,4.2,US,1774,2026-04-26
b55539e5-b412-4066-b852-8fb564eb22cc,Truyen Tranh 64,truyen-tranh-64-b555,truyen-tranh,sach-luu-tru,91000,63700.0,45,SELLING,4.8,CN,3625,2025-09-07
6884f2f2-5d9d-4037-9a7c-6b3db632d08a,Truyen Tranh 65,truyen-tranh-65-6884,truyen-tranh,sach-luu-tru,236000,165200.0,0,DISCONTINUED,4.3,GB,1953,2026-01-23
13e5b698-dce7-448c-8c66-50d15fc4752e,Truyen Tranh 66,truyen-tranh-66-13e5,truyen-tranh,sach-luu-tru,71000,49700.0,0,DISCONTINUED,4.5,KR,2525,2025-12-24
993f0b5c-f3f6-4d0a-9fba-400e7815db0f,Truyen Tranh 67,truyen-tranh-67-993f,truyen-tranh,sach-luu-tru,58000,40600.0,0,DISCONTINUED,4.3,JP,736,2026-02-11
31aa601b-5db0-4b3d-bf2e-c78ba83da7f5,Truyen Tranh 68,truyen-tranh-68-31aa,truyen-tranh,sach-luu-tru,77000,53900.0,95,SELLING,4.5,CN,4105,2025-10-23
64231c2a-d8b0-47e9-911c-0a762d820357,Truyen Tranh 69,truyen-tranh-69-6423,truyen-tranh,sach-luu-tru,284000,198800.0,0,OUT_OF_STOCK,5.0,CN,4633,2026-01-18
ac5e2ce7-9f3f-4e19-b52c-97ebe8f731bb,Truyen Tranh 70,truyen-tranh-70-ac5e,truyen-tranh,sach-luu-tru,175000,122500.0,0,DISCONTINUED,3.6,FR,1658,2025-12-09
2736c569-4259-43f5-826b-6b388b1a4b8f,Truyen Tranh 71,truyen-tranh-71-2736,truyen-tranh,sach-luu-tru,183000,128100.0,146,SELLING,4.7,GB,1876,2026-04-27
